Timestamp,Temperature (C),Humidity (%),Lux Intensity,CO2 Level (ppm),Occupancy,Fan Speed,Lighting Level,Humidifier Level,Air Purifier Level,Energy Usage (kWh)
09/06/24 20:40,24.19,66.01,33.52,400,9,52,73,19,80,0.76
09/06/24 20:41,22.58,57.04,17.53,1765.04,1,91,53,54,69,1.07
09/06/24 20:42,29.99,49.09,3.38,702.93,8,26,21,83,88,0.75
09/06/24 20:43,26.01,68.37,3.04,602.85,1,36,58,58,82,0.85
09/06/24 20:44,16.87,49.690000000000005,32.6,916.27,3,66,99,37,40,0.86
09/06/24 20:45,22.03,59.650000000000006,49.54,1032.03,5,30,35,67,7,0.39
09/06/24 20:46,19.22,39.96,46.84,1006.5699999999999,10,44,99,66,94,1.01
09/06/24 20:47,25.9,40.39,41.0,981.59,5,93,40,98,4,0.75
09/06/24 20:48,19.02,43.559999999999995,49.45,1728.69,10,34,5,33,31,0.37
09/06/24 20:49,22.29,61.29,12.65,1706.39,3,5,9,95,48,0.44
09/06/24 20:50,25.35,57.6,4.17,622.72,3,69,38,16,6,0.54
09/06/24 20:51,21.72,34.05,32.2,1856.97,3,18,85,19,66,0.64
09/06/24 20:52,25.9,67.13000000000001,34.4,1320.62,9,48,0,2,76,0.6
09/06/24 20:53,24.26,70,39.08,1419.58,6,93,19,73,57,0.85
09/06/24 20:54,24.36,44.39,40.32,707.6,8,56,82,85,86,0.99
09/06/24 20:55,21.08,56.690000000000005,6.51,1340.57,6,92,90,97,20,1.03
09/06/24 20:56,15.24,68.73,11.33,1317.64,7,38,73,73,20,0.6
09/06/24 20:57,15.62,65.25,18.08,1668.58,2,3,67,45,13,0.33
09/06/24 20:58,24.88,60.95,5.53,1748.76,0,42,5,0,35,0.4
09/06/24 20:59,17.81,46.54,49.31,1066.65,5,35,23,81,29,0.53
09/06/24 21:00,27.37,46.53,1.79,1471.45,7,44,25,41,58,0.6
09/06/24 21:01,28.07,52.41,39.06,908.75,8,82,66,5,86,0.99
09/06/24 21:02,24.48,61.28,2.33,1799.21,2,43,50,41,1,0.41
09/06/24 21:03,21.17,70,39.41,1432.2,10,25,88,88,53,0.82
09/06/24 21:04,24.38,42.84,9.32,1785.06,9,10,78,5,65,0.54
09/06/24 21:05,21.94,61.92,4.22,1952.77,10,88,22,73,29,0.82
09/06/24 21:06,22.31,70,0.13,488.64,0,4,26,88,29,0.4
09/06/24 21:07,26.54,39.86,19.99,1072.07,1,37,23,52,16,0.38
09/06/24 21:08,28.16,38.730000000000004,16.02,1539.98,6,6,21,11,28,0.25
09/06/24 21:09,24.04,70,3.78,1267.73,0,45,17,82,29,0.55
09/06/24 21:10,23.59,54.150000000000006,38.25,883.25,1,47,56,92,68,0.79
09/06/24 21:11,17.28,70,37.55,1206.95,10,69,34,41,46,0.77
09/06/24 21:12,17.43,62.2,33.76,662.2,9,17,76,82,49,0.73
09/06/24 21:13,16.85,53.42,2.1,1289.07,4,25,79,84,99,0.87
09/06/24 21:14,22.67,41.51,8.93,427.35,7,100,76,50,92,1.3
09/06/24 21:15,17.42,64.63,29.74,643.0,9,58,55,5,33,0.64
09/06/24 21:16,23.81,58.08,12.75,1867.98,9,11,84,11,12,0.39
09/06/24 21:17,26.01,64.75,27.02,1247.4,0,38,77,13,14,0.55
09/06/24 21:18,27.84,39.6,30.98,1873.18,2,92,54,51,9,0.69
09/06/24 21:19,16.21,42.18,35.83,405.92,0,99,84,6,27,0.89
09/06/24 21:20,28.83,53.6,27.78,1450.22,7,34,2,86,2,0.39
09/06/24 21:21,25.32,35.160000000000004,34.89,603.42,10,18,16,22,57,0.44
09/06/24 21:22,27.88,64.65,48.07,1433.41,9,59,14,23,62,0.6
09/06/24 21:23,27.0,70,47.41,432.53999999999996,10,1,25,68,82,0.52
09/06/24 21:24,24.64,70,26.85,1079.93,3,30,16,74,11,0.4
09/06/24 21:25,18.9,50.36,36.63,1640.32,2,41,1,88,37,0.48
09/06/24 21:26,15.35,54.349999999999994,17.9,1052.58,4,56,34,48,40,0.64
09/06/24 21:27,17.55,43.9,30.28,893.0999999999999,7,14,67,81,90,0.75
09/06/24 21:28,19.42,62.879999999999995,29.81,914.3199999999999,7,66,19,69,83,0.79
09/06/24 21:29,15.14,67.0,6.97,1417.16,1,36,35,80,12,0.44
09/06/24 21:30,23.88,65.96,7.92,1053.84,3,49,3,97,60,0.73
09/06/24 21:31,29.63,68.91999999999999,12.57,1331.68,8,26,51,41,74,0.65
09/06/24 21:32,28.42,49.42,30.95,1397.18,0,85,58,65,41,0.89
09/06/24 21:33,20.5,42.76,39.85,1041.93,5,90,21,51,33,0.72
09/06/24 21:34,15.19,67.9,33.77,1157.23,0,32,65,10,21,0.43
09/06/24 21:35,22.31,64.5,32.11,898.03,3,88,42,24,67,0.88
09/06/24 21:36,25.82,52.419999999999995,15.15,643.69,2,62,52,23,87,0.94
09/06/24 21:37,20.99,54.800000000000004,6.68,504.48,3,67,94,72,72,1.05
09/06/24 21:38,28.19,53.980000000000004,45.33,1389.86,4,71,27,17,23,0.56
09/06/24 21:39,25.78,36.25,24.51,675.13,0,39,55,1,29,0.51
09/06/24 21:40,29.01,66.01,37.08,1664.48,10,27,33,24,1,0.28
09/06/24 21:41,25.03,60.88,5.12,1454.24,9,30,57,71,1,0.49
09/06/24 21:42,19.19,44.07,15.55,1027.27,3,25,62,57,47,0.67
09/06/24 21:43,22.41,70,47.67,1940.56,0,93,6,74,25,0.69
09/06/24 21:44,25.71,66.17,46.25,400,6,86,15,68,41,0.78
09/06/24 21:45,17.08,43.17,42.33,848.19,8,65,58,95,88,1.08
09/06/24 21:46,24.22,53.440000000000005,49.16,1392.32,8,33,94,12,65,0.73
09/06/24 21:47,28.61,60.66,34.05,1192.87,1,82,19,60,24,0.63
09/06/24 21:48,24.23,62.43,23.38,1304.79,6,89,99,14,32,0.9
09/06/24 21:49,27.07,62.04,28.91,1561.12,5,32,93,30,8,0.55
09/06/24 21:50,27.75,52.53,41.51,758.59,2,26,36,88,48,0.62
09/06/24 21:51,20.91,46.07,46.66,1370.57,5,2,70,80,82,0.66
09/06/24 21:52,16.7,53.29,42.47,1041.81,5,17,83,34,8,0.41
09/06/24 21:53,22.73,36.12,3.61,772.54,9,46,19,46,19,0.46
09/06/24 21:54,17.96,51.809999999999995,20.78,1361.87,1,69,51,69,89,0.95
09/06/24 21:55,28.59,56.970000000000006,38.46,887.37,9,6,27,52,58,0.41
09/06/24 21:56,22.87,58.77,32.71,817.61,3,51,60,50,4,0.56
09/06/24 21:57,16.03,60.029999999999994,20.24,594.45,5,22,79,8,10,0.42
09/06/24 21:58,21.11,59.519999999999996,41.78,1085.35,4,96,77,99,80,1.23
09/06/24 21:59,20.57,49.08,37.37,1540.14,6,55,52,50,44,0.74
09/06/24 22:00,20.39,51.43,29.63,691.49,7,100,92,35,94,1.3
09/06/24 22:01,23.16,52.24,35.84,973.79,7,53,73,42,51,0.79
09/06/24 22:02,20.53,70,33.01,1467.29,6,76,53,89,26,0.9
09/06/24 22:03,25.19,41.42,27.4,999.84,0,2,93,92,9,0.51
09/06/24 22:04,27.07,55.79,19.8,1045.5,10,57,85,80,76,0.98
09/06/24 22:05,19.13,52.1,6.73,1490.75,6,98,72,24,46,0.88
09/06/24 22:06,29.05,40.21,43.38,400,9,83,43,76,69,0.89
09/06/24 22:07,17.54,70,13.31,1286.48,7,47,27,60,54,0.67
09/06/24 22:08,27.33,68.42999999999999,0.55,980.49,3,25,64,71,27,0.54
09/06/24 22:09,28.79,39.34,43.5,631.77,8,11,81,42,71,0.61
09/06/24 22:10,20.36,70,31.11,562.55,6,24,21,85,69,0.57
09/06/24 22:11,25.28,62.7,48.79,1733.01,1,64,6,81,35,0.64
09/06/24 22:12,20.38,50.98,31.94,1288.44,10,37,4,13,95,0.62
09/06/24 22:13,26.61,63.160000000000004,18.27,870.78,10,1,20,87,39,0.39
09/06/24 22:14,23.29,59.97,24.01,619.4,7,64,26,94,83,0.97
09/06/24 22:15,25.41,70,13.05,1787.7,4,52,66,80,65,0.83
09/06/24 22:16,15.74,55.91,34.24,1245.59,6,3,70,20,7,0.27
09/06/24 22:17,25.02,70,37.9,1189.25,3,47,58,94,11,0.59
09/06/24 22:18,29.2,39.019999999999996,5.99,1157.36,0,93,42,3,45,0.75
09/06/24 22:19,24.22,52.64,45.08,1058.18,1,99,25,50,17,0.76
09/06/24 22:20,22.85,53.56,43.48,1691.66,4,9,76,66,28,0.5
09/06/24 22:21,27.08,57.43,1.79,542.62,7,34,97,90,10,0.72
09/06/24 22:22,22.87,56.18,35.17,1239.61,9,50,65,70,86,0.86
09/06/24 22:23,21.97,43.16,44.99,1237.86,4,60,88,30,31,0.81
09/06/24 22:24,17.14,39.04,5.98,1501.52,0,42,43,45,69,0.65
09/06/24 22:25,21.85,44.58,21.75,1294.23,4,86,0,5,74,0.73
09/06/24 22:26,20.55,35.88,27.53,1733.77,9,78,36,15,100,0.89
09/06/24 22:27,28.48,68.37,38.25,1169.17,6,97,32,58,79,0.92
09/06/24 22:28,28.44,54.129999999999995,46.08,400,7,78,35,53,79,0.94
09/06/24 22:29,26.26,70,3.61,1525.44,2,75,58,75,35,0.83
09/06/24 22:30,18.5,52.47,12.47,1433.61,2,4,62,95,12,0.42
09/06/24 22:31,18.38,58.23,3.36,1212.53,2,24,86,3,59,0.63
09/06/24 22:32,20.22,70,33.12,1672.7,2,81,65,65,64,0.98
09/06/24 22:33,27.01,35.32,5.23,543.9,10,76,37,51,78,0.83
09/06/24 22:34,25.17,52.959999999999994,8.81,1589.07,4,44,27,13,36,0.49
09/06/24 22:35,28.52,46.540000000000006,23.47,599.69,10,80,3,7,32,0.5
09/06/24 22:36,25.58,41.31,18.79,623.83,4,79,39,17,99,0.89
09/06/24 22:37,26.42,61.480000000000004,17.88,1814.23,10,5,70,21,27,0.42
09/06/24 22:38,27.45,70,5.25,459.7,3,99,2,42,31,0.7
09/06/24 22:39,23.04,64.67999999999999,8.33,511.69000000000005,8,32,54,52,57,0.61
09/06/24 22:40,22.02,43.510000000000005,19.44,1322.96,5,28,7,22,0,0.2
09/06/24 22:41,20.17,47.39,18.56,400,0,42,50,25,93,0.74
09/06/24 22:42,25.08,70,38.77,1420.73,2,46,22,92,15,0.56
09/06/24 22:43,17.8,68.33,21.53,788.49,4,84,42,55,63,0.96
09/06/24 22:44,26.53,66.78999999999999,18.53,999.74,6,82,18,56,11,0.65
09/06/24 22:45,24.65,55.339999999999996,24.29,1721.15,7,52,87,43,74,0.84
09/06/24 22:46,15.24,43.85,23.91,1147.64,6,99,73,96,44,1.17
09/06/24 22:47,18.24,45.56,23.81,974.33,1,80,82,10,17,0.75
09/06/24 22:48,19.14,46.64,28.8,1310.79,9,15,83,67,71,0.76
09/06/24 22:49,28.48,62.120000000000005,48.81,603.62,7,55,70,68,45,0.73
09/06/24 22:50,19.37,37.79,12.22,1459.52,0,75,97,28,44,0.84
09/06/24 22:51,21.73,66.19,42.08,585.44,8,16,4,57,16,0.29
09/06/24 22:52,25.86,70,43.13,782.33,6,86,83,66,15,0.88
09/06/24 22:53,18.66,50.88,15.82,1857.37,10,23,56,50,15,0.43
09/06/24 22:54,28.4,70,24.56,1167.74,9,40,50,24,18,0.47
09/06/24 22:55,18.68,41.83,33.81,400,6,84,75,68,97,1.05
09/06/24 22:56,15.81,52.839999999999996,26.57,1420.55,9,15,76,74,9,0.46
09/06/24 22:57,27.66,52.29,39.64,559.88,7,28,67,1,56,0.54
09/06/24 22:58,17.51,70,25.07,1034.56,3,99,80,47,94,1.19
09/06/24 22:59,27.84,45.62,9.99,1778.33,5,59,54,44,17,0.61
09/06/24 23:00,17.91,53.32,40.21,1472.82,2,71,87,69,79,1.16
09/06/24 23:01,16.99,70,36.87,1911.1,3,78,31,89,2,0.73
09/06/24 23:02,20.26,66.49,2.67,1303.17,5,44,42,67,71,0.72
09/06/24 23:03,19.4,33.660000000000004,38.77,1115.9,3,44,76,27,19,0.6
09/06/24 23:04,15.37,70,46.84,1721.41,6,20,60,73,17,0.47
09/06/24 23:05,24.18,67.67999999999999,27.24,997.4,9,94,3,21,22,0.57
09/06/24 23:06,18.86,67.23,11.11,1459.66,1,79,96,43,50,1.06
09/06/24 23:07,29.8,60.87,35.41,1498.83,5,41,69,94,2,0.61
09/06/24 23:08,27.75,68.09,29.49,1217.74,8,5,10,30,48,0.33
09/06/24 23:09,20.31,65.12,38.21,1818.14,6,94,42,67,90,1.2
09/06/24 23:10,23.45,55.720000000000006,30.85,400,7,22,44,32,93,0.68
09/06/24 23:11,29.87,53.38,34.66,1587.95,10,25,85,52,97,0.86
09/06/24 23:12,19.55,38.17,42.63,776.95,1,88,75,63,27,0.94
09/06/24 23:13,25.12,49.26,42.04,1792.6,10,75,42,24,51,0.79
09/06/24 23:14,26.38,62.94,25.98,1584.55,6,40,9,45,16,0.41
09/06/24 23:15,28.25,63.34,4.04,813.43,5,82,74,81,71,0.97
09/06/24 23:16,27.16,55.78,39.05,934.6600000000001,6,72,96,57,78,1.08
09/06/24 23:17,20.38,38.74,4.09,760.67,10,49,4,44,81,0.73
09/06/24 23:18,17.54,70,40.24,527.6800000000001,10,89,46,38,13,0.76
09/06/24 23:19,29.66,70,30.56,502.90999999999997,8,24,84,43,32,0.54
09/06/24 23:20,29.54,61.41,21.9,482.32000000000005,2,49,76,69,28,0.74
09/06/24 23:21,29.38,48.910000000000004,9.94,1042.65,7,50,53,87,8,0.63
09/06/24 23:22,26.01,56.78,38.23,1722.87,2,24,24,31,88,0.63
09/06/24 23:23,20.5,44.18000000000001,19.13,1020.8399999999999,6,78,60,73,66,1.07
09/06/24 23:24,25.63,44.010000000000005,19.87,1586.1,7,92,30,47,41,0.8
09/06/24 23:25,22.37,66.53,47.46,1521.65,3,28,71,46,7,0.47
09/06/24 23:26,20.41,39.77,21.16,1148.21,10,32,43,46,20,0.43
09/06/24 23:27,24.36,66.38,47.59,1788.91,9,33,77,10,10,0.49
09/06/24 23:28,23.74,67.97999999999999,39.45,1947.6,1,15,97,65,26,0.65
09/06/24 23:29,17.9,68.14,25.41,1892.21,2,51,86,74,45,0.92
09/06/24 23:30,26.32,55.01,13.72,1038.91,7,11,73,26,68,0.57
09/06/24 23:31,18.55,43.199999999999996,7.92,1956.08,7,20,74,74,13,0.52
09/06/24 23:32,20.54,38.43,20.09,954.01,4,57,97,60,46,0.91
09/06/24 23:33,25.36,41.54,11.39,1026.73,0,57,23,66,12,0.56
09/06/24 23:34,24.79,64.09,42.99,1233.41,10,100,91,47,45,0.99
09/06/24 23:35,16.56,70,3.65,1828.25,1,11,86,18,83,0.75
09/06/24 23:36,18.79,41.63,48.74,425.58,10,99,35,7,53,0.78
09/06/24 23:37,16.23,48.059999999999995,47.35,1006.49,0,66,92,8,94,0.97
09/06/24 23:38,16.33,50.87,37.56,1844.72,1,13,54,65,47,0.53
09/06/24 23:39,26.75,70,30.63,983.8599999999999,2,74,69,82,29,0.82
09/06/24 23:40,22.06,53.9,20.11,1204.92,10,61,95,6,39,0.71
09/06/24 23:41,17.93,52.510000000000005,3.75,1245.84,1,62,19,63,90,0.9
09/06/24 23:42,15.82,43.8,37.46,1766.72,10,12,55,100,13,0.49
09/06/24 23:43,27.27,38.14,44.43,805.4,6,75,15,13,0,0.48
09/06/24 23:44,24.53,43.44,22.09,459.97,3,47,39,5,44,0.5
09/06/24 23:45,28.3,52.39,49.76,603.45,0,60,61,8,96,0.94
09/06/24 23:46,29.13,41.53,18.47,1251.76,9,34,10,2,100,0.65
09/06/24 23:47,16.83,57.85,37.09,793.6,7,34,9,27,28,0.34
09/06/24 23:48,20.46,61.489999999999995,22.84,529.98,10,62,99,48,60,0.99
09/06/24 23:49,18.61,56.81,47.43,1854.6,1,49,46,53,58,0.73
09/06/24 23:50,17.5,43.58,17.74,709.62,5,36,90,73,40,0.79
09/06/24 23:51,23.74,68.54,39.82,814.8,4,38,75,48,26,0.66
09/06/24 23:52,20.63,70,43.28,1387.25,1,57,79,27,0,0.62
09/06/24 23:53,29.44,44.75,14.44,400,0,76,73,28,86,0.96
09/06/24 23:54,25.65,45.14,30.42,976.9100000000001,1,96,37,37,30,0.71
09/06/24 23:55,23.62,63.47,24.03,889.8900000000001,1,0,66,81,78,0.69
09/06/24 23:56,22.1,35.54,2.06,1615.96,1,73,82,29,58,0.95
09/06/24 23:57,28.11,61.38,20.34,953.94,9,0,1,52,35,0.26
09/06/24 23:58,20.22,62.839999999999996,42.7,466.13,1,64,28,24,97,0.89
09/06/24 23:59,25.46,69.18,42.08,1404.62,3,53,95,29,24,0.66
10/06/24 00:00,24.41,70,44.12,1284.35,3,57,68,48,62,0.75
10/06/24 00:01,24.11,58.79,21.84,1725.05,4,58,4,41,25,0.47
10/06/24 00:02,26.29,50.58,12.59,1060.38,4,91,80,10,20,0.75
10/06/24 00:03,27.53,39.519999999999996,35.27,1736.95,5,76,96,18,62,0.98
10/06/24 00:04,19.87,44.22,14.36,1233.62,4,0,71,3,67,0.52
10/06/24 00:05,20.63,38.7,22.53,607.23,4,81,77,73,89,1.06
10/06/24 00:06,28.19,34.55,27.28,912.3199999999999,0,1,60,41,87,0.58
10/06/24 00:07,29.17,48.480000000000004,5.56,1080.67,1,59,6,92,12,0.51
10/06/24 00:08,23.42,61.38,3.47,1580.02,5,69,60,77,33,0.75
10/06/24 00:09,19.93,62.33,30.17,932.59,5,71,93,20,5,0.76
10/06/24 00:10,17.81,67.87,44.89,746.8,2,39,29,54,41,0.59
10/06/24 00:11,24.06,38.019999999999996,40.75,866.34,3,36,42,18,84,0.69
10/06/24 00:12,25.42,70,0.19,1616.11,2,96,74,60,93,1.3
10/06/24 00:13,24.39,64.51,37.21,892.34,3,65,97,73,49,1.0
10/06/24 00:14,18.65,35.18,20.74,1142.47,3,23,87,21,78,0.79
10/06/24 00:15,27.84,39.96,5.27,1406.35,3,91,81,60,0,0.82
10/06/24 00:16,20.67,46.620000000000005,24.13,482.12,2,52,34,31,59,0.67
10/06/24 00:17,20.09,42.03,39.16,1301.79,2,74,15,42,81,0.84
10/06/24 00:18,18.51,32.58,34.1,883.1300000000001,4,97,41,0,96,0.94
10/06/24 00:19,19.82,70,48.98,1565.7,3,19,21,85,5,0.35
10/06/24 00:20,16.69,70,17.61,1838.24,4,45,97,72,90,1.05
10/06/24 00:21,18.09,70,47.66,1522.21,5,55,43,93,77,0.87
10/06/24 00:22,25.27,54.300000000000004,42.3,494.72,3,45,100,76,68,0.88
10/06/24 00:23,20.79,56.97,24.8,1554.29,0,29,12,53,95,0.67
10/06/24 00:24,17.33,52.790000000000006,31.77,540.46,5,4,59,97,9,0.41
10/06/24 00:25,23.96,63.47,29.79,1510.17,2,43,71,85,18,0.69
10/06/24 00:26,24.81,70,20.01,603.41,4,2,34,81,37,0.4
10/06/24 00:27,27.3,64.39,25.35,501.02,3,25,19,25,99,0.57
10/06/24 00:28,22.12,31.21,49.16,1815.97,5,20,38,6,83,0.53
10/06/24 00:29,16.99,48.73,35.52,579.2,3,54,13,38,52,0.55
10/06/24 00:30,25.41,48.01,36.5,1867.33,4,72,93,91,40,1.01
10/06/24 00:31,26.56,52.019999999999996,38.88,666.37,0,77,37,69,47,0.8
10/06/24 00:32,22.23,68.67,36.26,899.13,3,54,77,25,36,0.74
10/06/24 00:33,25.17,67.74,1.34,1914.12,2,32,73,48,5,0.52
10/06/24 00:34,29.95,53.050000000000004,44.84,1415.59,3,7,19,26,95,0.53
10/06/24 00:35,25.01,60.36,5.95,1201.27,4,96,29,89,26,0.88
10/06/24 00:36,28.3,45.35,18.72,1574.74,1,24,85,24,50,0.63
10/06/24 00:37,17.29,41.71,20.6,1737.34,2,21,95,24,85,0.72
10/06/24 00:38,23.94,58.42,27.57,1221.73,4,93,40,0,55,0.83
10/06/24 00:39,15.17,37.59,37.28,1673.79,5,61,16,55,94,0.82
10/06/24 00:40,20.11,63.35,11.62,485.41999999999996,0,19,69,100,17,0.54
10/06/24 00:41,16.59,63.4,40.09,545.8,0,32,59,25,65,0.65
10/06/24 00:42,26.58,61.97,49.36,1036.09,1,52,67,99,14,0.74
10/06/24 00:43,20.11,46.07,5.66,764.87,5,11,27,79,5,0.32
10/06/24 00:44,18.01,69.31,9.68,1159.47,4,29,15,90,40,0.53
10/06/24 00:45,23.35,42.36,49.23,400,5,70,9,17,97,0.75
10/06/24 00:46,29.52,45.220000000000006,12.09,457.5,4,43,30,17,67,0.61
10/06/24 00:47,16.34,65.13,2.92,759.89,4,17,57,36,26,0.39
10/06/24 00:48,19.96,57.11,33.47,1264.74,4,67,62,92,16,0.76
10/06/24 00:49,22.7,64.67,41.03,757.42,2,69,96,80,38,0.91
10/06/24 00:50,18.83,70,6.6,447.73,2,96,71,94,6,0.89
10/06/24 00:51,29.19,52.6,4.33,586.47,0,78,29,50,4,0.65
10/06/24 00:52,21.05,44.16,5.09,1537.99,2,49,30,4,85,0.7
10/06/24 00:53,21.75,50.41,32.04,485.4,2,42,18,13,38,0.4
10/06/24 00:54,24.84,37.84,32.04,661.94,5,26,31,11,47,0.43
10/06/24 00:55,17.32,45.55,13.94,1231.64,4,18,36,63,4,0.35
10/06/24 00:56,28.86,65.39,14.24,621.34,1,41,14,26,76,0.57
10/06/24 00:57,27.42,54.96,16.29,1869.08,4,31,73,1,74,0.68
10/06/24 00:58,28.29,62.76,2.03,1254.52,4,41,2,35,8,0.29
10/06/24 00:59,22.33,70,3.53,1450.37,0,24,21,92,15,0.39
10/06/24 01:00,15.79,67.61,48.57,826.42,0,3,43,46,4,0.28
10/06/24 01:01,28.99,55.64,37.58,531.81,2,39,75,71,63,0.74
10/06/24 01:02,23.1,58.379999999999995,8.24,581.89,5,100,22,49,68,0.94
10/06/24 01:03,19.39,67.94,49.53,1457.07,0,85,60,88,4,0.85
10/06/24 01:04,23.39,55.05,44.68,1368.88,0,50,61,74,99,1.06
10/06/24 01:05,28.06,69.17,5.96,1176.05,2,19,9,64,75,0.57
10/06/24 01:06,28.78,61.65,8.04,905.42,3,82,65,55,35,0.82
10/06/24 01:07,27.84,41.36,23.43,1229.54,3,16,7,94,40,0.42
10/06/24 01:08,21.76,70,24.23,1498.1,1,71,64,31,79,0.89
10/06/24 01:09,19.8,34.190000000000005,0.19,554.92,1,68,34,6,73,0.78
10/06/24 01:10,25.55,41.44,30.13,1636.22,3,33,85,75,5,0.62
10/06/24 01:11,23.66,51.519999999999996,17.96,1341.9,2,44,82,69,97,0.99
10/06/24 01:12,19.25,56.59,5.2,995.1600000000001,4,87,56,27,87,0.93
10/06/24 01:13,15.38,49.769999999999996,5.29,547.03,0,91,96,48,43,0.95
10/06/24 01:14,21.13,37.4,22.87,827.64,3,96,0,25,0,0.56
10/06/24 01:15,15.91,46.44,26.99,1559.81,0,79,68,64,72,0.99
10/06/24 01:16,25.55,64.91000000000001,31.01,1604.83,2,93,98,9,22,0.95
10/06/24 01:17,22.16,70,29.25,1152.1,3,19,76,85,99,0.98
10/06/24 01:18,17.48,70,15.5,1067.29,3,55,66,51,70,0.87
10/06/24 01:19,18.64,53.36,41.3,1714.29,0,31,37,74,84,0.73
10/06/24 01:20,18.82,39.61,41.87,600.07,2,21,52,62,54,0.66
10/06/24 01:21,28.24,48.54,26.27,876.3900000000001,1,6,75,56,83,0.73
10/06/24 01:22,22.97,42.21,6.22,817.23,2,9,97,17,88,0.71
10/06/24 01:23,20.49,62.89,34.36,1227.59,1,40,4,49,58,0.57
10/06/24 01:24,23.12,51.95,38.57,705.54,2,89,79,0,5,0.66
10/06/24 01:25,24.71,49.6,10.77,713.1,4,33,46,96,25,0.65
10/06/24 01:26,21.75,63.769999999999996,45.43,1462.35,2,39,89,89,98,1.07
10/06/24 01:27,25.89,46.019999999999996,28.51,1837.6,2,58,49,44,52,0.74
10/06/24 01:28,16.65,48.870000000000005,4.86,962.78,4,94,63,87,71,1.21
10/06/24 01:29,24.67,44.089999999999996,38.64,1631.5,1,91,90,14,67,0.93
10/06/24 01:30,23.92,61.14,2.5,1510.12,3,85,71,68,61,1.03
10/06/24 01:31,21.61,37.8,6.12,1050.94,4,86,56,38,2,0.66
10/06/24 01:32,18.98,59.22,15.55,1912.0,5,53,47,16,7,0.49
10/06/24 01:33,27.94,59.89,23.19,554.54,1,41,68,56,11,0.54
10/06/24 01:34,29.97,49.96,48.89,834.94,1,34,49,10,34,0.44
10/06/24 01:35,16.6,53.54,0.33,1761.77,0,8,45,70,63,0.62
10/06/24 01:36,18.52,63.47,26.42,884.74,4,4,90,68,38,0.59
10/06/24 01:37,18.23,36.620000000000005,19.99,905.52,0,92,82,60,60,1.07
10/06/24 01:38,28.01,56.85,17.02,597.28,4,70,73,99,70,1.15
10/06/24 01:39,21.19,42.95,15.59,734.15,3,2,71,78,36,0.47
10/06/24 01:40,15.43,70,43.28,1125.34,3,81,20,73,37,0.78
10/06/24 01:41,16.3,49.5,31.72,1587.41,1,73,28,89,31,0.79
10/06/24 01:42,20.09,43.04,7.99,1621.78,0,76,98,46,96,1.14
10/06/24 01:43,25.12,49.28,3.94,556.65,5,33,22,40,23,0.39
10/06/24 01:44,28.03,43.93,37.59,488.51,1,54,6,49,12,0.4
10/06/24 01:45,22.55,52.34,40.1,1148.97,5,88,51,82,29,0.95
10/06/24 01:46,25.95,66.3,45.4,671.94,1,70,25,33,55,0.71
10/06/24 01:47,26.84,43.39,14.8,641.3,0,84,27,82,56,0.9
10/06/24 01:48,22.79,59.029999999999994,13.07,988.29,4,82,23,3,61,0.66
10/06/24 01:49,21.04,67.92,20.52,1147.9,2,12,75,79,70,0.7
10/06/24 01:50,15.07,47.15,19.94,633.16,3,65,6,89,98,0.95
10/06/24 01:51,21.83,36.790000000000006,38.43,1281.8,4,45,30,12,90,0.73
10/06/24 01:52,17.26,39.989999999999995,28.67,1307.04,3,79,88,43,50,0.86
10/06/24 01:53,29.96,47.129999999999995,32.45,421.88,5,95,48,58,68,0.93
10/06/24 01:54,27.66,61.56,48.94,1605.06,4,21,91,36,96,0.78
10/06/24 01:55,27.61,54.82,42.37,1736.97,2,70,72,69,0,0.71
10/06/24 01:56,23.48,47.25,39.4,1006.3499999999999,1,14,44,92,35,0.52
10/06/24 01:57,16.07,52.900000000000006,34.87,1802.91,0,22,15,57,31,0.37
10/06/24 01:58,17.58,66.26,12.95,613.44,0,2,42,72,92,0.6
10/06/24 01:59,15.15,70,46.98,1820.16,1,11,21,72,58,0.48
10/06/24 02:00,20.21,58.15,23.46,643.77,0,40,55,81,9,0.55
10/06/24 02:01,16.24,58.059999999999995,11.74,1686.03,2,1,56,89,18,0.44
10/06/24 02:02,26.77,48.41,8.71,1722.34,3,13,81,84,61,0.74
10/06/24 02:03,16.78,57.470000000000006,30.8,1872.33,5,90,83,92,25,1.06
10/06/24 02:04,26.66,43.95,46.6,1425.91,3,1,48,46,89,0.58
10/06/24 02:05,23.35,47.17,22.19,1079.62,5,23,95,72,5,0.62
10/06/24 02:06,28.78,46.62,21.0,728.3,3,78,40,20,38,0.67
10/06/24 02:07,22.62,48.04,6.83,637.92,5,81,55,6,69,0.89
10/06/24 02:08,26.51,52.190000000000005,25.95,970.6400000000001,3,14,9,46,58,0.41
10/06/24 02:09,25.83,57.15,3.07,780.36,2,70,12,9,99,0.83
10/06/24 02:10,21.31,68.71000000000001,7.59,909.18,3,88,13,89,55,0.82
10/06/24 02:11,23.95,42.13,19.77,1922.56,2,19,16,56,41,0.45
10/06/24 02:12,16.73,69.42,7.52,1044.25,1,63,60,22,58,0.79
10/06/24 02:13,20.93,47.059999999999995,49.45,666.1,1,72,63,14,32,0.69
10/06/24 02:14,25.3,57.050000000000004,6.29,470.36,0,75,76,86,24,0.89
